training_base,testing_base,class_0_accuracy,class_1_accuracy,class_2_accuracy,class_3_accuracy,class_4_accuracy,class_5_accuracy,class_6_accuracy,class_7_accuracy,class_8_accuracy,class_9_accuracy,overall_accuracy,corruption_type
999,10,0.9448979591836736,0.9841409691629956,0.8866279069767442,0.907920792079208,0.9989816700610998,0.8912556053811659,0.9572025052192068,0.9630350194552528,0.8880903490759754,0.9236868186323092,0.9355,stripe
8,10,0.996938775510204,0.9427312775330396,0.935077519379845,0.7910891089108911,0.9674134419551936,0.647982062780269,0.9603340292275574,0.9815175097276264,0.9784394250513349,0.8107036669970268,0.9039,fog
9,10,0.996938775510204,0.9955947136563876,0.7635658914728682,0.7138613861386138,0.9928716904276986,0.7387892376681614,0.7745302713987474,0.9776264591439688,0.8757700205338809,0.709613478691774,0.8566,fog
5,10,0.9887755102040816,0.9330396475770923,0.9573643410852714,0.8346534653465346,0.8482688391038696,0.4069506726457399,0.7306889352818372,0.892023346303502,0.9897330595482546,0.6759167492566898,0.8318,fog
10,10,0.976530612244898,0.9911894273127754,0.8914728682170543,0.9356435643564356,0.9928716904276986,0.7511210762331838,0.9373695198329852,0.9601167315175098,0.946611909650924,0.8553022794846382,0.9262,fog
7,10,0.9918367346938776,0.9938325991189428,0.9651162790697676,0.9,0.8991853360488798,0.9809417040358744,0.9582463465553236,0.9844357976653696,0.9558521560574949,0.8562933597621407,0.9488,fog
3,10,0.8438775510204082,1.0,0.2994186046511627,0.2346534653465346,0.8380855397148677,0.1345291479820627,0.4749478079331941,0.4474708171206226,0.3100616016427104,0.1466798810703667,0.4816,fog
6,10,0.9959183673469388,0.9991189427312775,0.8682170542635659,0.4475247524752475,0.9786150712830958,0.7141255605381166,0.8256784968684759,0.796692607003891,0.9271047227926078,0.7125867195242814,0.8288,fog
99,10,0.9908163265306122,0.9947136563876652,0.9612403100775194,0.5871287128712871,0.919551934826884,0.6143497757847534,0.908141962421712,0.5651750972762646,0.9117043121149896,0.8622398414271556,0.8345,fog
4,10,0.9928571428571428,0.9920704845814978,0.7432170542635659,0.6376237623762376,0.9979633401221996,0.3172645739910314,0.6106471816283925,0.7869649805447471,0.837782340862423,0.535183349851338,0.7523,fog
2,10,0.7377551020408163,0.9955947136563876,0.2412790697674418,0.4594059405940594,0.3645621181262729,0.1681614349775785,0.2849686847599165,0.9377431906614786,0.3172484599589322,0.1774033696729435,0.4799,fog
999,10,0.9979591836734694,1.0,0.9515503875968992,0.8227722772277227,0.9908350305498982,0.7006726457399103,0.9342379958246346,0.9727626459143968,0.969199178644764,0.8364717542120912,0.9207,fog
8,10,0.9918367346938776,0.9577092511013215,0.9748062015503876,0.9831683168316832,0.9775967413441956,0.9630044843049328,0.9592901878914404,0.980544747081712,0.957905544147844,0.9494549058473736,0.9695,spatter
9,10,0.9908163265306122,0.9656387665198238,0.9864341085271318,0.9801980198019802,0.9694501018329938,0.9697309417040358,0.9572025052192068,0.9562256809338522,0.9609856262833676,0.950445986124876,0.9687,spatter
5,10,0.9877551020408164,0.9797356828193832,0.9864341085271318,0.9930693069306932,0.9439918533604889,0.9473094170403588,0.975991649269311,0.9717898832684824,0.9383983572895276,0.9454905847373636,0.9675,spatter
10,10,0.9724489795918368,0.9674008810572688,0.9573643410852714,0.9910891089108912,0.9765784114052952,0.9585201793721974,0.9697286012526096,0.938715953307393,0.9455852156057496,0.933597621407334,0.9611,spatter
7,10,0.9857142857142858,0.9400881057268724,0.9631782945736436,0.9821782178217822,0.9694501018329938,0.9820627802690582,0.963465553235908,0.980544747081712,0.973305954825462,0.9326065411298315,0.9667,spatter
3,10,0.9959183673469388,0.988546255506608,0.9728682170542636,0.9811881188118812,0.9765784114052952,0.9562780269058296,0.9780793319415448,0.9776264591439688,0.9609856262833676,0.9395441030723488,0.9731,spatter
6,10,0.9836734693877552,0.9779735682819384,0.9835271317829456,0.9851485148514852,0.9816700610997964,0.9742152466367712,0.9812108559498957,0.9503891050583656,0.9568788501026694,0.9236868186323092,0.9698,spatter
99,10,0.9622448979591836,0.947136563876652,0.992248062015504,0.9930693069306932,0.9582484725050916,0.952914798206278,0.9551148225469728,0.8297665369649806,0.9517453798767967,0.979187314172448,0.9519,spatter
4,10,0.9959183673469388,0.9859030837004406,0.9874031007751938,0.984158415841584,0.9755600814663952,0.9495515695067264,0.9728601252609604,0.9640077821011672,0.9630390143737166,0.9692765113974232,0.9752,spatter
2,10,0.9836734693877552,0.9233480176211454,0.9282945736434108,0.9712871287128712,0.9460285132382892,0.9114349775784754,0.9728601252609604,0.9678988326848248,0.9743326488706364,0.950445986124876,0.9528,spatter
999,10,0.9938775510204082,0.9814977973568282,0.9912790697674418,0.988118811881188,0.9877800407331976,0.976457399103139,0.9801670146137788,0.9815175097276264,0.9753593429158112,0.9672943508424182,0.9824,spatter
8,10,0.9928571428571428,0.8220264317180617,0.9806201550387597,0.9801980198019802,0.9643584521384928,0.9562780269058296,0.963465553235908,0.97568093385214,0.9917864476386036,0.956392467789891,0.9565,dotted_line
9,10,0.9908163265306122,0.8951541850220265,0.9893410852713178,0.9683168316831684,0.9613034623217924,0.952914798206278,0.9561586638830898,0.943579766536965,0.9856262833675564,0.9554013875123883,0.959,dotted_line
5,10,0.9877551020408164,0.8757709251101321,0.9844961240310076,0.9910891089108912,0.8625254582484725,0.9002242152466368,0.9707724425887264,0.9591439688715954,0.9630390143737166,0.9415262636273538,0.9433,dotted_line
10,10,0.9836734693877552,0.8422907488986784,0.9631782945736436,0.9910891089108912,0.959266802443992,0.9585201793721974,0.9697286012526096,0.9299610894941636,0.9897330595482546,0.9534192269573836,0.9523,dotted_line
7,10,0.9846938775510204,0.811453744493392,0.9670542635658916,0.9613861386138614,0.9480651731160896,0.968609865470852,0.963465553235908,0.9640077821011672,0.9907597535934292,0.9286422200198216,0.9466,dotted_line
3,10,0.9887755102040816,0.9127753303964756,0.9631782945736436,0.9752475247524752,0.939918533604888,0.9192825112107624,0.9676409185803758,0.9717898832684824,0.9661190965092402,0.912784935579782,0.9515,dotted_line
6,10,0.9887755102040816,0.9444933920704844,0.9815891472868216,0.9752475247524752,0.9521384928716904,0.9663677130044844,0.9832985386221296,0.9241245136186772,0.9774127310061602,0.9098116947472744,0.9598,dotted_line
99,10,0.9438775510204082,0.8449339207048459,0.993217054263566,0.9871287128712872,0.920570264765784,0.9473094170403588,0.9498956158663884,0.7801556420233463,0.9681724845995892,0.977205153617443,0.9296,dotted_line
4,10,0.9836734693877552,0.8942731277533039,0.9748062015503876,0.9792079207920792,0.9439918533604889,0.9327354260089686,0.9603340292275574,0.9270428015564204,0.9650924024640656,0.9613478691774032,0.9516,dotted_line
2,10,0.9806122448979592,0.785022026431718,0.9244186046511628,0.9613861386138614,0.9215885947046843,0.8408071748878924,0.9488517745302714,0.9455252918287936,0.9599589322381932,0.9365708622398414,0.9193,dotted_line
999,10,0.9918367346938776,0.933920704845815,0.9874031007751938,0.9871287128712872,0.9582484725050916,0.967488789237668,0.977035490605428,0.9669260700389104,0.9876796714579056,0.9633300297324084,0.9716,dotted_line
8,10,0.9846938775510204,0.5806167400881057,0.935077519379845,0.9653465346534652,0.945010183299389,0.92152466367713,0.9154488517745304,0.91147859922179,0.9763860369609856,0.9226957383548068,0.901,zigzag
9,10,0.9540816326530612,0.5991189427312775,0.9554263565891472,0.9366336633663368,0.9368635437881874,0.9181614349775784,0.8966597077244259,0.8219844357976653,0.9609856262833676,0.8870168483647175,0.8821,zigzag
5,10,0.9642857142857144,0.6088105726872247,0.9660852713178296,0.9643564356435644,0.780040733197556,0.8082959641255605,0.9331941544885176,0.8171206225680934,0.9404517453798767,0.8642220019821606,0.8616,zigzag
10,10,0.946938775510204,0.6299559471365639,0.9098837209302324,0.9712871287128712,0.9307535641547862,0.9271300448430492,0.9384133611691023,0.7869649805447471,0.9784394250513349,0.8790882061446977,0.8852,zigzag
7,10,0.9714285714285714,0.6986784140969163,0.9496124031007752,0.9673267326732672,0.9327902240325866,0.9338565022421524,0.9144050104384134,0.933852140077821,0.9804928131416838,0.8374628344895937,0.9087,zigzag
3,10,0.9755102040816328,0.7515418502202643,0.937015503875969,0.9613861386138614,0.9327902240325866,0.8576233183856502,0.9384133611691023,0.9455252918287936,0.9537987679671458,0.8404360753221011,0.9076,zigzag
6,10,0.963265306122449,0.6933920704845815,0.9437984496124032,0.9623762376237625,0.8981670061099797,0.92152466367713,0.954070981210856,0.8200389105058365,0.9568788501026694,0.8364717542120912,0.8914,zigzag
99,10,0.8846938775510204,0.6158590308370044,0.9593023255813954,0.9742574257425742,0.8920570264765784,0.899103139013453,0.8956158663883089,0.6128404669260701,0.9496919917864476,0.9603567888999008,0.86,zigzag
4,10,0.956122448979592,0.6872246696035242,0.9515503875968992,0.9504950495049505,0.9348268839103868,0.8677130044843049,0.941544885177453,0.8346303501945526,0.9527720739219712,0.9157581764122894,0.8963,zigzag
2,10,0.9714285714285714,0.6211453744493393,0.9001937984496124,0.9495049504950496,0.8523421588594705,0.7993273542600897,0.9112734864300628,0.8910505836575876,0.957905544147844,0.8701684836471755,0.8695,zigzag
999,10,0.9846938775510204,0.6660792951541851,0.9563953488372092,0.9742574257425742,0.9460285132382892,0.9316143497757848,0.941544885177453,0.8871595330739299,0.9856262833675564,0.9326065411298315,0.9167,zigzag
8,10,0.9744897959183674,0.3577092511013215,0.9408914728682172,0.903960396039604,0.7892057026476579,0.905829596412556,0.9676409185803758,0.6488326848249028,0.9281314168377824,0.9415262636273538,0.8276,canny_edges
9,10,0.9489795918367347,0.2220264317180616,0.9796511627906976,0.8742574257425743,0.6496945010183299,0.8452914798206278,0.9467640918580376,0.6021400778210116,0.9722792607802876,0.821605550049554,0.777,canny_edges
5,10,0.963265306122449,0.6748898678414097,0.9496124031007752,0.9653465346534652,0.5458248472505092,0.8419282511210763,0.9592901878914404,0.6741245136186771,0.8726899383983573,0.937561942517344,0.836,canny_edges
10,10,0.9438775510204082,0.4449339207048458,0.875,0.9396039603960396,0.59979633401222,0.8834080717488789,0.9509394572025052,0.4309338521400778,0.962012320328542,0.8870168483647175,0.7845,canny_edges
7,10,0.979591836734694,0.3145374449339207,0.8953488372093024,0.9257425742574258,0.7026476578411406,0.9125560538116592,0.9478079331941544,0.6663424124513618,0.9702258726899384,0.7542120911793855,0.7979,canny_edges
3,10,0.946938775510204,0.5013215859030837,0.9127906976744186,0.9306930693069309,0.7179226069246436,0.7791479820627802,0.9624217118997912,0.7237354085603113,0.9455852156057496,0.9137760158572844,0.8288,canny_edges
6,10,0.9479591836734694,0.3550660792951541,0.9263565891472868,0.9554455445544554,0.6802443991853361,0.9002242152466368,0.965553235908142,0.3307392996108949,0.9373716632443532,0.9444995044598612,0.7855,canny_edges
99,10,0.8336734693877551,0.2185022026431718,0.9031007751937984,0.9287128712871288,0.6822810590631364,0.7208520179372198,0.908141962421712,0.0807392996108949,0.8552361396303901,0.9603567888999008,0.7003,canny_edges
4,10,0.9438775510204082,0.3621145374449339,0.938953488372093,0.9356435643564356,0.6741344195519349,0.852017937219731,0.9572025052192068,0.4844357976653696,0.9609856262833676,0.9663032705649156,0.7998,canny_edges
2,10,0.946938775510204,0.213215859030837,0.7034883720930233,0.804950495049505,0.6191446028513238,0.5112107623318386,0.9269311064718164,0.6371595330739299,0.9342915811088296,0.8473736372646185,0.7081,canny_edges
999,10,0.9775510204081632,0.3550660792951541,0.9554263565891472,0.9534653465346534,0.7270875763747454,0.8901345291479821,0.9676409185803758,0.6371595330739299,0.9630390143737166,0.9385530227948464,0.8285,canny_edges
8,2,0.0816326530612244,0.0740088105726872,0.7722868217054264,0.7128712871287128,0.0773930753564154,0.8789237668161435,0.0532359081419624,0.3589494163424124,0.0441478439425051,0.0465807730426164,0.3051,False
9,2,0.2265306122448979,0.3497797356828194,0.6821705426356589,0.6574257425742575,0.1272912423625254,0.7533632286995515,0.3204592901878914,0.5175097276264592,0.055441478439425,0.0723488602576808,0.375,False
5,2,0.5285714285714286,0.8484581497797357,0.8236434108527132,0.9673267326732672,0.4663951120162933,0.7690582959641256,0.7881002087682673,0.8317120622568094,0.1550308008213552,0.3904856293359762,0.6607,False
10,2,0.4224489795918367,0.5665198237885463,0.4689922480620155,0.8722772277227723,0.2810590631364562,0.57847533632287,0.4373695198329854,0.6138132295719845,0.0616016427104722,0.1595639246778989,0.4485,False
7,2,0.1397959183673469,0.4123348017621145,0.7199612403100775,0.7049504950495049,0.4307535641547861,0.7443946188340808,0.4331941544885177,0.7101167315175098,0.1960985626283367,0.2566897918731417,0.4742,False
3,2,0.9806122448979592,0.9806167400881056,0.9593023255813954,0.9910891089108912,0.9511201629327902,0.9573991031390134,0.964509394572025,0.9912451361867703,0.908624229979466,0.9425173439048564,0.9632,False
6,2,0.0836734693877551,0.3859030837004405,0.9079457364341084,0.8683168316831683,0.3279022403258655,0.899103139013453,0.558455114822547,0.7461089494163424,0.1026694045174538,0.1982160555004955,0.506,False
99,2,0.1040816326530612,0.6828193832599119,0.7829457364341085,0.6207920792079208,0.709775967413442,0.8139013452914798,0.3663883089770355,0.6780155642023347,0.1344969199178644,0.2606541129831516,0.5177,False
4,2,0.9459183673469388,0.9832599118942732,0.9602713178294574,0.9821782178217822,0.9327902240325866,0.938340807174888,0.8862212943632568,0.9591439688715954,0.8008213552361396,0.844400396432111,0.9246,False
2,2,0.9836734693877552,0.9841409691629956,0.9593023255813954,0.986138613861386,0.9857433808553973,0.9417040358744396,0.9864300626304802,0.9815175097276264,0.971252566735113,0.9672943508424182,0.9751,False
999,2,0.5193877551020408,0.811453744493392,0.9079457364341084,0.9643564356435644,0.6945010183299389,0.92152466367713,0.7160751565762005,0.8842412451361867,0.2412731006160164,0.4172447968285431,0.7096,False
8,3,0.8744897959183674,0.7744493392070485,0.9486434108527132,0.9871287128712872,0.910386965376782,0.9742152466367712,0.7494780793319415,0.8978599221789884,0.4969199178644763,0.8473736372646185,0.8455,False
9,3,0.8795918367346939,0.8977973568281938,0.9312015503875968,0.9762376237623762,0.9134419551934828,0.9742152466367712,0.8225469728601252,0.91147859922179,0.6457905544147844,0.8295341922695738,0.8785,False
5,3,0.9724489795918368,0.9973568281938326,0.9680232558139537,0.996039603960396,0.924643584521385,0.9484304932735426,0.977035490605428,0.9688715953307392,0.8408624229979466,0.9355797819623388,0.9539,False
10,3,0.8908163265306123,0.9541850220264316,0.8672480620155039,0.9871287128712872,0.939918533604888,0.8867713004484304,0.9269311064718164,0.8706225680933852,0.6765913757700205,0.7710604558969276,0.8782,False
7,3,0.860204081632653,0.8977973568281938,0.9486434108527132,0.9871287128712872,0.9338085539714868,0.9742152466367712,0.919624217118998,0.9620622568093384,0.8336755646817249,0.8622398414271556,0.9176,False
3,3,0.9918367346938776,0.9920704845814978,0.9767441860465116,0.9891089108910892,0.9775967413441956,0.9753363228699552,0.9874739039665972,0.9883268482490272,0.9681724845995892,0.9732408325074332,0.9822,False
6,3,0.9438775510204082,0.9691629955947136,0.9825581395348836,0.9891089108910892,0.959266802443992,0.9775784753363228,0.975991649269311,0.9455252918287936,0.8480492813141683,0.912784935579782,0.9506,False
99,3,0.8408163265306122,0.960352422907489,0.9777131782945736,0.9821782178217822,0.9735234215885948,0.9495515695067264,0.8872651356993737,0.9027237354085604,0.8552361396303901,0.9514370664023786,0.9289,False
4,3,0.9928571428571428,0.9982378854625552,0.9893410852713178,0.992079207920792,0.9908350305498982,0.9742152466367712,0.974947807933194,0.9824902723735408,0.9558521560574949,0.9781962338949456,0.9833,False
2,3,0.9857142857142858,0.9806167400881056,0.9612403100775194,0.984158415841584,0.9745417515274948,0.9473094170403588,0.9853862212943632,0.985408560311284,0.9763860369609856,0.9781962338949456,0.9762,False
999,3,0.973469387755102,0.985022026431718,0.992248062015504,0.995049504950495,0.984725050916497,0.984304932735426,0.9728601252609604,0.97568093385214,0.9106776180698152,0.9603567888999008,0.9737,False
8,4,0.9887755102040816,0.9638766519823788,0.9893410852713178,0.994059405940594,0.9857433808553973,0.9809417040358744,0.964509394572025,0.9785992217898832,0.9394250513347022,0.971258671952428,0.9756,False
9,4,0.9897959183673468,0.973568281938326,0.993217054263566,0.992079207920792,0.9826883910386964,0.9820627802690582,0.9665970772442588,0.9698443579766536,0.942505133470226,0.9573835480673936,0.975,False
5,4,0.986734693877551,0.9955947136563876,0.9815891472868216,0.996039603960396,0.955193482688391,0.9607623318385652,0.9864300626304802,0.9815175097276264,0.9342915811088296,0.9613478691774032,0.9745,False
10,4,0.9816326530612244,0.9894273127753304,0.9660852713178296,0.99009900990099,0.9837067209775968,0.9517937219730942,0.9739039665970772,0.9630350194552528,0.9537987679671458,0.958374628344896,0.9716,False
7,4,0.9846938775510204,0.9788546255506608,0.9796511627906976,0.99009900990099,0.9816700610997964,0.9865470852017936,0.9801670146137788,0.9834630350194552,0.9722792607802876,0.9663032705649156,0.9803,False
3,4,0.9938775510204082,0.9938325991189428,0.9806201550387597,0.99009900990099,0.9786150712830958,0.9798206278026906,0.988517745302714,0.9863813229571984,0.971252566735113,0.977205153617443,0.9842,False
6,4,0.9857142857142858,0.9938325991189428,0.9883720930232558,0.994059405940594,0.9826883910386964,0.9865470852017936,0.9906054279749478,0.965953307392996,0.9476386036960984,0.9663032705649156,0.9803,False
99,4,0.956122448979592,0.9894273127753304,0.996124031007752,0.9930693069306932,0.9816700610997964,0.9585201793721974,0.9478079331941544,0.9231517509727628,0.9383983572895276,0.9851337958374627,0.9675,False
4,4,0.9948979591836736,0.9991189427312775,0.992248062015504,0.9930693069306932,0.9887983706720976,0.9742152466367712,0.9832985386221296,0.9834630350194552,0.9640657084188912,0.983151635282458,0.986,False
2,4,0.9877551020408164,0.9770925110132158,0.9534883720930232,0.9821782178217822,0.9714867617107944,0.9495515695067264,0.9853862212943632,0.9824902723735408,0.9774127310061602,0.975222993062438,0.9744,False
999,4,0.9908163265306122,0.9938325991189428,0.994186046511628,0.997029702970297,0.9887983706720976,0.9865470852017936,0.988517745302714,0.990272373540856,0.9763860369609856,0.9781962338949456,0.9886,False
8,5,0.9938775510204082,0.9841409691629956,0.992248062015504,0.994059405940594,0.9938900203665988,0.9809417040358744,0.974947807933194,0.985408560311284,0.9753593429158112,0.9781962338949456,0.9854,False
9,5,0.9948979591836736,0.9859030837004406,0.993217054263566,0.9910891089108912,0.9857433808553973,0.9831838565022422,0.9801670146137788,0.9776264591439688,0.9743326488706364,0.9722497522299306,0.9839,False
5,5,0.9897959183673468,0.99647577092511,0.9874031007751938,0.997029702970297,0.9572301425661914,0.9652466367713004,0.9864300626304802,0.9815175097276264,0.9599589322381932,0.9672943508424182,0.9793,False
10,5,0.9897959183673468,0.9955947136563876,0.9825581395348836,0.99009900990099,0.9887983706720976,0.9753363228699552,0.9791231732776616,0.9737354085603112,0.9784394250513349,0.9762140733399404,0.9832,False
7,5,0.9918367346938776,0.9920704845814978,0.9844961240310076,0.9891089108910892,0.984725050916497,0.9887892376681614,0.9822546972860126,0.9873540856031128,0.984599589322382,0.975222993062438,0.9861,False
3,5,0.9938775510204082,0.9947136563876652,0.9796511627906976,0.9891089108910892,0.979633401221996,0.976457399103139,0.9874739039665972,0.9863813229571984,0.9743326488706364,0.975222993062438,0.9839,False
6,5,0.9897959183673468,0.99647577092511,0.9912790697674418,0.994059405940594,0.9867617107942972,0.984304932735426,0.9916492693110648,0.970817120622568,0.9650924024640656,0.971258671952428,0.9843,False
